idx,rssi
878,77.0
879,77.0
880,76.0
881,76.0
882,77.0
883,79.0
884,80.0
885,78.0
886,78.0
887,80.0
888,78.0
889,80.0
890,79.0
891,77.0
892,79.0
893,78.0
894,80.0
895,77.0
896,82.0
897,81.0
898,82.0
899,77.0
900,83.0
901,80.0
902,84.0
903,78.0
904,80.0
905,78.0
906,76.0
907,84.0
908,88.0
909,85.0
910,83.0
911,80.0
912,79.0
913,82.0
914,85.0
915,79.0
916,84.0
917,80.0
918,80.0
919,86.0
920,90.0
921,88.0
922,77.0
923,87.0
924,84.0
925,82.0
926,79.0
927,82.0
928,82.0
929,81.0
930,87.0
931,83.0
932,83.0
933,85.0
934,86.0
935,84.0
936,80.0
937,85.0
938,83.0
939,85.0
940,84.0
941,82.0
942,83.0
943,85.0
944,88.0
945,88.0
946,88.0
947,90.0
948,86.0
949,85.0
950,82.0
951,87.0
952,79.0
953,83.0
954,85.0
955,81.0
956,88.0
957,88.0
958,86.0
959,86.0
960,93.0
961,85.0
962,83.0
963,87.0
964,89.0
965,90.0
966,90.0
967,92.0
968,87.0
969,87.0
970,84.0
971,88.0
972,87.0
973,90.0
974,88.0
975,88.0
976,85.0
977,85.0
978,89.0
979,85.0
980,87.0
981,86.0
982,88.0
983,89.0
984,87.0
985,88.0
986,90.0
987,88.0
988,91.0
989,85.0
990,93.0
991,89.0
992,91.0
993,84.0
994,89.0
995,87.0
996,84.0
997,89.0
998,89.0
999,86.0
1000,89.0
1001,89.0
1002,89.0
1003,87.0
1004,90.0
1005,90.0
1006,91.0
1007,90.0
1008,90.0
1009,88.0
1010,89.0
1011,89.0
1012,92.0
1013,92.0
1014,89.0
1015,88.0
1016,89.0
1017,92.0
1018,85.0
1019,90.0
1020,89.0
1021,93.0
1022,85.0
1023,85.0
1024,84.0
1025,88.0
1026,83.0
1027,89.0
1028,89.0
1029,93.0
1030,92.0
1031,86.0
1032,88.0
1033,90.0
1034,93.0
1035,87.0
1036,83.0
1037,74.0
1038,88.0
1039,87.0
1040,87.0
1041,86.0
1042,87.0
1043,87.0
1044,93.0
1045,93.0
1046,94.0
1047,89.0
1048,88.0
1049,90.0
1050,98.0
1051,92.0
1052,94.0
1053,90.0
1054,92.0
1055,96.0
1056,90.0
1057,95.0
1058,90.0
1059,89.0
1060,92.0
1061,92.0
1062,92.0
1063,89.0
1064,96.0
1065,92.0
1066,93.0
1067,91.0
1068,95.0
1069,98.0
1070,93.0
1071,90.0
1072,94.0
1073,91.0
1074,92.0
1075,91.0
1076,93.0
1077,86.0
1078,95.0
1079,92.0
1080,88.0
1081,90.0
1082,94.0
1083,94.0
1084,93.0
1085,90.0
1086,93.0
1087,90.0
1088,95.0
1089,97.0
1090,94.0
1091,88.0
1092,89.0
1093,88.0
1094,94.0
1095,88.0
1096,94.0
1097,99.0
1098,84.0
1099,94.0
1100,92.0
1101,92.0
1102,91.0
1103,91.0
1104,95.0
1105,94.0
1106,99.0
1107,95.0
1108,90.0
1109,95.0
1110,97.0
1111,94.0
1112,100.0
1113,94.0
1114,91.0
1115,94.0
1116,94.0
1117,94.0
1118,98.0
1119,92.0
1120,97.0
1121,96.0
1122,91.0
1123,90.0
1124,93.0
1125,90.0
1126,92.0
1127,91.0
1128,95.0
1129,89.0
1130,103.0
1131,101.0
1132,89.0
1133,91.0
1134,95.0
1135,91.0
1136,95.0
1137,90.0
1138,95.0
1139,95.0
1140,88.0
1141,88.0
1142,93.0
1143,93.0
1144,93.0
1145,92.0
1146,97.0
1147,93.0
1148,94.0
1149,94.0
1150,91.0
1151,97.0
1152,94.0
1153,95.0
1154,90.0
1155,97.0
1156,93.0
1157,92.0
1158,95.0
1159,92.0
1160,93.0
1161,97.0
1162,88.0
1163,92.0
1164,97.0
1165,87.0
1166,92.0
1167,96.0
1168,90.0
1169,92.0
1170,92.0
1171,94.0
1172,92.0
1173,90.0
1174,94.0
1175,93.0
1176,87.0
1177,92.0
1178,94.0
1179,86.0
1180,88.0
1181,87.0
1182,87.0
1183,85.0
1184,92.0
1185,90.0
1186,86.0
1187,88.0
1188,86.0
1189,87.0
1190,89.0
1191,88.0
1192,87.0
1193,79.0
1194,87.0
1195,87.0
1196,87.0
1197,89.0
1198,86.0
1199,88.0
1200,86.0
1201,86.0
1202,85.0
1203,88.0
1204,88.0
1205,84.0
1206,88.0
1207,90.0
1208,86.0
1209,91.0
1210,84.0
1211,91.0
1212,87.0
1213,87.0
1214,94.0
1215,97.0
1216,91.0
1217,90.0
1218,90.0
1219,85.0
1220,93.0
1221,95.0
1222,91.0
1223,92.0
1224,92.0
1225,92.0
1226,95.0
1227,104.0
1228,93.0
1229,91.0
1230,95.0
1231,94.0
1232,94.0
1233,92.0
1234,95.0
1235,94.0
1236,99.0
1237,98.0
1238,95.0
1239,95.0
1240,96.0
1241,92.0
1242,98.0
1243,96.0
1244,97.0
1245,93.0
1246,96.0
1247,97.0
1248,97.0
1249,98.0
1250,97.0
1251,98.0
1252,102.0
1253,102.0
1254,96.0
1255,99.0
1256,101.0
1257,99.0
1258,96.0
1259,99.0
1260,97.0
1261,102.0
1262,98.0
1263,99.0
1264,104.0
1265,100.0
1266,100.0
1267,105.0
1268,104.0
1269,100.0
1270,100.0
1271,103.0
1272,101.0
1273,99.0
1274,102.0
1275,100.0
1276,101.0
1277,95.0
1278,104.0
1279,98.0
1280,98.0
1281,106.0
1282,97.0
1283,103.0
1284,97.0
1285,102.0
1286,95.0
1287,97.0
1288,103.0
1289,105.0
1290,99.0
1291,100.0
1292,99.0
1293,99.0
1294,103.0
1295,98.0
1296,99.0
1297,103.0
1298,106.0
1299,101.0
1300,101.0
1301,106.0
1302,100.0
1303,108.0
1304,105.0
1305,103.0
1306,102.0
1307,99.0
1308,103.0
1309,99.0
1310,104.0
1311,108.0
1312,99.0
1313,103.0
1314,106.0
1315,104.0
1316,105.0
1317,104.0
1318,102.0
1319,102.0
1320,101.0
1321,99.0
1322,102.0
1323,103.0
1324,106.0
1325,103.0
1326,105.0
1327,101.0
1328,109.0
1329,104.0
1330,106.0
1331,106.0
1332,105.0
1333,101.0
1334,103.0
1335,103.0
1336,101.0
1337,104.0
1338,100.0
1339,102.0
1340,103.0
1341,104.0
1342,102.0
1343,107.0
1344,107.0
1345,104.0
1346,97.0
1347,106.0
1348,106.0
1349,101.0
1350,109.0
1351,104.0
1352,103.0
1353,105.0
1354,108.0
1355,109.0
1356,99.0
1357,105.0
1358,110.0
1359,109.0
1360,105.0
1361,109.0
1362,110.0
1363,107.0
1364,110.0
1365,109.0
1366,110.0
1367,104.0
1368,107.0
1369,110.0
1370,107.0
1371,109.0
1372,110.0
1373,110.0
1374,108.0
1375,107.0
1376,107.0
1377,122.0
1378,110.0
1379,106.0
1380,110.0
1381,103.0
1382,104.0
1383,105.0
1384,103.0
1385,107.0
1386,108.0
1387,104.0
1388,109.0
1389,110.0
1390,110.0
1391,112.0
1392,107.0
1393,109.0
1394,122.0
1395,107.0
1396,107.0
1397,112.0
1398,108.0
1399,108.0
1400,105.0
1401,110.0
1402,107.0
1403,110.0
1404,110.0
1405,109.0
1406,109.0
1407,109.0
1408,103.0
1409,111.0
1410,108.0
1411,112.0
1412,107.0
1413,106.0
1414,110.0
1415,110.0
1416,104.0
1417,112.0
1418,109.0
1419,102.0
1420,113.0
1421,108.0
1422,114.0
1423,107.0
1424,108.0
1425,115.0
1426,109.0
1427,103.0
1428,111.0
1429,101.0
1430,110.0
1431,116.0
1432,113.0
1433,110.0
1434,105.0
1435,111.0
1436,112.0
1437,110.0
1438,104.0
1439,106.0
1440,110.0
1441,114.0
1442,103.0
1443,111.0
1444,113.0
1445,110.0
1446,112.0
1447,109.0
1448,113.0
1449,111.0
1450,106.0
1451,118.0
1452,114.0
1453,108.0
1454,105.0
1455,106.0
1456,112.0
1457,112.0
1458,109.0
1459,108.0
1460,114.0
1461,108.0
1462,109.0
1463,107.0
1464,115.0
1465,109.0
1466,110.0
1467,110.0
1468,115.0
1469,113.0
1470,117.0
1471,118.0
1472,114.0
1473,110.0
1474,115.0
1475,114.0
1476,112.0
1477,111.0
1478,110.0
1479,108.0
1480,113.0
1481,112.0
1482,114.0
1483,119.0
1484,112.0
1485,109.0
1486,112.0
1487,112.0
1488,111.0
1489,108.0
1490,109.0
1491,112.0
1492,116.0
1493,112.0
1494,108.0
1495,110.0
1496,108.0
1497,107.0
1498,117.0
1499,112.0
1500,115.0
1501,109.0
1502,113.0
1503,107.0
1504,122.0
1505,110.0
1506,107.0
1507,114.0
1508,104.0
1509,112.0
1510,115.0
1511,112.0
1512,111.0
1513,107.0
1514,108.0
1515,111.0
1516,112.0
1517,116.0
1518,111.0
1519,110.0
1520,114.0
1521,112.0
1522,104.0
1523,112.0
